xpath,variable_name,variable_name_new,nch,description,location_code_xsd,location_code,form,version,part,line_number,scope,data_type_xsd,data_type_simple,cardinality,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/PersonNm,F9_07_PZ_OFDIR1A1UA,F9_07_DTK_NAME,14,Name - Person,[OfficerDirectorTrusteeEmplGrp] Part IV; [PersonNm] Part IV - Column (a),F990-EZ-PART-04-COL-A,F990,PZ,PART-07,Column (A),PZ,PersonNameType,text,MANY,F9-P07-T01-COMPENSATION,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeKeyEmpl/PersonName,F9_07_PZ_OFDIR1A1UA,F9_07_DTK_NAME,14,Name - Person,[OfficerDirectorTrusteeKeyEmpl] Part IV; [PersonName] Part IV - Column (a),F990-EZ-PART-04-COL-A,F990,PZ,PART-07,Column (A),PZ,PersonNameType,text,MANY,F9-P07-T01-COMPENSATION,FALSE,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionA/Name/NamePerson,F9_07_PC_NAMENAMEPERS,F9_07_DTK_NAME,14,Name - Name - Person,,F990-PC-PART-07-SECTION-A-LINE-01A-COL-A,F990,PZ,PART-07,Section A Line 01a Column (A),PZ,,text,MANY,F9-P07-T01-COMPENSATION,,,,,,,
/Return/ReturnData/IRS990/Form990PartVIISectionA/NamePerson,F9_07_PZ_OFDIR1A1UA,F9_07_DTK_NAME,14,Name - Person,[NamePerson] Part VII Section A Line 1a A,F990-PC-PART-07-SECTION-A-LINE-01A-COL-A,F990,PZ,PART-07,Section A Line 01a Column (A),PZ,PersonNameType,text,MANY,F9-P07-T01-COMPENSATION,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/PersonNm,F9_07_PZ_OFDIR1A1UA,F9_07_DTK_NAME,14,Name - Person,[PersonNm] Part VII Section A Line 1a A,F990-PC-PART-07-SECTION-A-LINE-01A-COL-A,F990,PZ,PART-07,Section A Line 01a Column (A),PZ,PersonNameType,text,MANY,F9-P07-T01-COMPENSATION,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionA/NumberIndividualsGT100K,F9_07_PC_NUMGT1T10K,F9_07_DTK_NUM_COMP_GT_100K,26,Number individuals greater than $100K,,F990-PC-PART-07-SECTION-B-LINE-02,F990,PC,PART-07,Section B Line 02,PC,,numeric,ONE,F9-P07-T01-COMPENSATION,,,,,,,
/Return/ReturnData/IRS990/IndivRcvdGreaterThan100KCnt,F9_07_PC_OFDIR1A2,F9_07_DTK_NUM_COMP_GT_100K,26,Number individuals greater than $100K,[IndivRcvdGreaterThan100KCnt] Part VII Section A Line 2,F990-PC-PART-07-SECTION-A-LINE-02,F990,PC,PART-07,Section A Line 02,PC,CountType,numeric,ONE,F9-P07-T01-COMPENSATION,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/NumberIndividualsGT100K,F9_07_PC_OFDIR1A2,F9_07_DTK_NUM_COMP_GT_100K,26,Number individuals greater than $100K,[NumberIndividualsGT100K] Part VII Section A Line 2,F990-PC-PART-07-SECTION-A-LINE-02,F990,PC,PART-07,Section A Line 02,PC,CountType,numeric,ONE,F9-P07-T01-COMPENSATION,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/FormerOfcrDirectorTrusteeInd,F9_07_PC_OFDIR1A1C6,F9_07_DTK_POS_FORMER_X,22,Former,[FormerOfcrDirectorTrusteeInd] Part VII Section A Line 1a C,F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-POS-6,F990,PC,PART-07,Section A Line 01a Column (C) Pos 6,PC,CheckboxType,checkbox,MANY,F9-P07-T01-COMPENSATION,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionA/Former,F9_07_PC_OFDIR1A1C6,F9_07_DTK_POS_FORMER_X,22,"Is a former officer, director, or trustee listed in the compensation table in Sectin A Line 1a? ",[Former] Part VII Section A Line 1a C,F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-POS-6,F990,PC,PART-07,Section A Line 01a Column (C) Pos 6,PC,CheckboxType,checkbox,MANY,F9-P07-T01-COMPENSATION,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionA/HighestCompensatedEmployee,F9_07_PC_OFDIR1A1C5,F9_07_DTK_POS_HIGH_COMP_X,25,Highest compensated employee,[HighestCompensatedEmployee] Part VII Section A Line 1a C,F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-POS-5,F990,PC,PART-07,Section A Line 01a Column (C) Pos 5,PC,CheckboxType,checkbox,MANY,F9-P07-T01-COMPENSATION,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/HighestCompensatedEmployeeInd,F9_07_PC_OFDIR1A1C5,F9_07_DTK_POS_HIGH_COMP_X,25,Highest compensated employee,[HighestCompensatedEmployeeInd] Part VII Section A Line 1a C,F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-POS-5,F990,PC,PART-07,Section A Line 01a Column (C) Pos 5,PC,CheckboxType,checkbox,MANY,F9-P07-T01-COMPENSATION,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionA/KeyEmployee,F9_07_PC_OFDIR1A1C4,F9_07_DTK_POS_KEY_EMP_X,23,Key Employee,[KeyEmployee] Part VII Section A Line 1a C,F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-POS-4,F990,PC,PART-07,Section A Line 01a Column (C) Pos 4,PC,CheckboxType,checkbox,MANY,F9-P07-T01-COMPENSATION,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/KeyEmployeeInd,F9_07_PC_KEYEMPEMPLOY,F9_07_DTK_POS_KEY_EMP_X,23,Form990 Part VIISection AGrp - Key Employee,[KeyEmployeeInd] Part VII Section A Line 1a C,F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-POS-4,F990,PC,PART-07,Section A Line 01a Column (C) Pos 4,PC,CheckboxType,checkbox,MANY,F9-P07-T01-COMPENSATION,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/OfficerInd,F9_07_PC_OFFICERFFICE,F9_07_DTK_POS_OFF_X,19,Form990 Part VIISection AGrp - Officer,[OfficerInd] Part VII Section A Line 1a C,F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-POS-3,F990,PC,PART-07,Section A Line 01a Column (C) Pos 3,PC,CheckboxType,checkbox,MANY,F9-P07-T01-COMPENSATION,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionA/Officer,F9_07_PC_OFDIR1A1C3,F9_07_DTK_POS_OFF_X,19,Officer,[Officer] Part VII Section A Line 1a C,F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-POS-3,F990,PC,PART-07,Section A Line 01a Column (C) Pos 3,PC,CheckboxType,checkbox,MANY,F9-P07-T01-COMPENSATION,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionA/IndividualTrusteeOrDirector,F9_07_PC_OFDIR1A1C1,F9_07_DTK_POS_TRUSTEE_INDIV_X,29,Individual trustee or director,[IndividualTrusteeOrDirector] Part VII Section A Line 1a C,F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-POS-1,F990,PC,PART-07,Section A Line 01a Column (C) Pos 1,PC,CheckboxType,checkbox,MANY,F9-P07-T01-COMPENSATION,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/IndividualTrusteeOrDirectorInd,F9_07_PC_TRUSTEDIRECT,F9_07_DTK_POS_TRUSTEE_INDIV_X,29,Individual trustee or director,[IndividualTrusteeOrDirectorInd] Part VII Section A Line 1a C,F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-POS-1,F990,PC,PART-07,Section A Line 01a Column (C) Pos 1,PC,CheckboxType,checkbox,MANY,F9-P07-T01-COMPENSATION,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionA/InstitutionalTrustee,F9_07_PC_OFDIR1A1C2,F9_07_DTK_POS_TRUSTEE_INST_X,28,Institutional Trustee,[InstitutionalTrustee] Part VII Section A Line 1a C,F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-POS-2,F990,PC,PART-07,Section A Line 01a Column (C) Pos 2,PC,CheckboxType,checkbox,MANY,F9-P07-T01-COMPENSATION,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/InstitutionalTrusteeInd,F9_07_PC_INSTITTRUSTE,F9_07_DTK_POS_TRUSTEE_INST_X,28,Institutional Trustee,[InstitutionalTrusteeInd] Part VII Section A Line 1a C,F990-PC-PART-07-SECTION-A-LINE-01A-COL-C-POS-2,F990,PC,PART-07,Section A Line 01a Column (C) Pos 2,PC,CheckboxType,checkbox,MANY,F9-P07-T01-COMPENSATION,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionA/TotalColumnD,F9_07_PC_TOTACOLUD,F9_07_DTK_SUBTOT_COMP_ORG,25,Total; column D,,F990-PC-PART-07-SECTION-A-LINE-01B-COL-D,F990,PC,PART-07,Section A Line 01b Column (D),PC,,numeric,ONE,F9-P07-T01-COMPENSATION,,,,,,,
/Return/ReturnData/IRS990/Form990PartVIISectionA/TotalColumnE,F9_07_PC_TOTACOLUE,F9_07_DTK_SUBTOT_COMP_ORG_REL,29,Total; column E,,F990-PC-PART-07-SECTION-A-LINE-01B-COL-E,F990,PC,PART-07,Section A Line 01b Column (E),PC,,numeric,ONE,F9-P07-T01-COMPENSATION,,,,,,,
/Return/ReturnData/IRS990/Form990PartVIISectionA/TotalColumnF,F9_07_PC_TOTACOLUF,F9_07_DTK_SUBTOT_COMP_OTH,25,Total; column F,,F990-PC-PART-07-SECTION-A-LINE-01B-COL-F,F990,PC,PART-07,Section A Line 01b Column (F),PC,,numeric,ONE,F9-P07-T01-COMPENSATION,,,,,,,
/Return/ReturnData/IRS990EZ/Form990PartVIISectionA/Title,F9_07_PZ_TITLEITLE,F9_07_DTK_TITLE,15,Form990 Part VIISection A - Title,,F990-EZ-PART-04-COL-A,F990,EZ,PART-07,Column (A),PZ,,text,MANY,F9-P07-T01-COMPENSATION,,,,,,,
/Return/ReturnData/IRS990EZ/Form990PartVIISectionAGrp/TitleTxt,F9_07_PZ_TITLEITLE,F9_07_DTK_TITLE,15,Form990 Part VIISection AGrp - Title,,F990-EZ-PART-04-COL-A,F990,EZ,PART-07,Column (A),PZ,,text,MANY,F9-P07-T01-COMPENSATION,,,,,,,
/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/TitleTxt,F9_07_PZ_OFDIR1A1LA,F9_07_DTK_TITLE,15,Title,[OfficerDirectorTrusteeEmplGrp] Part IV; [TitleTxt] Part IV - Column (a),F990-EZ-PART-04-COL-A,F990,EZ,PART-07,Column (A),PZ,LineExplanationType,text,MANY,F9-P07-T01-COMPENSATION,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionA/Title,F9_07_PZ_OFDIR1A1LA,F9_07_DTK_TITLE,15,Title,[Title] Part VII Section A Line 1a A,F990-PC-PART-07-SECTION-A-LINE-01A-COL-A,F990,PC,PART-07,Section A Line 01a Column (A),PZ,LineExplanationType,text,MANY,F9-P07-T01-COMPENSATION,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/TitleTxt,F9_07_PZ_OFDIR1A1LA,F9_07_DTK_TITLE,15,Title,[TitleTxt] Part VII Section A Line 1a A,F990-PC-PART-07-SECTION-A-LINE-01A-COL-A,F990,PC,PART-07,Section A Line 01a Column (A),PZ,LineExplanationType,text,MANY,F9-P07-T01-COMPENSATION,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/TotalReportableCompFromOrg,F9_07_PC_OFDIR1A1DD,F9_07_DTK_TOT_COMP_ORG,22,"Total, column D",[TotalReportableCompFromOrg] Part VII Section A Line 1d D,F990-PC-PART-07-SECTION-A-LINE 01D-COL-D,F990,PC,PART-07,Section A Line 01d Column (D),PC,USAmountType,numeric,ONE,F9-P07-T01-COMPENSATION,FALSE,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990/TotalReportableCompFromOrgAmt,F9_07_PC_OFDIR1A1DD,F9_07_DTK_TOT_COMP_ORG,22,"Total, column D",[TotalReportableCompFromOrgAmt] Part VII Section A Line 1d D,F990-PC-PART-07-SECTION-A-LINE 01D-COL-D,F990,PC,PART-07,Section A Line 01d Column (D),PC,USAmountType,numeric,ONE,F9-P07-T01-COMPENSATION,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/TotalReportableCompFrmRltdOrgs,F9_07_PC_OFDIR1A1DE,F9_07_DTK_TOT_COMP_ORG_REL,26,"Total, column E",[TotalReportableCompFrmRltdOrgs] Part VII Section A Line 1d E,F990-PC-PART-07-SECTION-A-LINE 01D-COL-E,F990,PC,PART-07,Section A Line 01d Column (E),PC,USAmountType,numeric,ONE,F9-P07-T01-COMPENSATION,FALSE,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990/TotReportableCompRltdOrgAmt,F9_07_PC_OFDIR1A1DE,F9_07_DTK_TOT_COMP_ORG_REL,26,"Total, column E",[TotReportableCompRltdOrgAmt] Part VII Section A Line 1d E,F990-PC-PART-07-SECTION-A-LINE 01D-COL-E,F990,PC,PART-07,Section A Line 01d Column (E),PC,USAmountType,numeric,ONE,F9-P07-T01-COMPENSATION,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/TotalOtherCompensation,F9_07_PC_OFDIR1A1DF,F9_07_DTK_TOT_COMP_OTH,22,"Total, column F",[TotalOtherCompensation] Part VII Section A Line 1d F,F990-PC-PART-07-SECTION-A-LINE 01D-COL-F,F990,PC,PART-07,Section A Line 01d Column (F),PC,USAmountType,numeric,ONE,F9-P07-T01-COMPENSATION,FALSE,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,T,T,,
/Return/ReturnData/IRS990/TotalOtherCompensationAmt,F9_07_PC_OFDIR1A1DF,F9_07_DTK_TOT_COMP_OTH,22,"Total, column F",[TotalOtherCompensationAmt] Part VII Section A Line 1d F,F990-PC-PART-07-SECTION-A-LINE 01D-COL-F,F990,PC,PART-07,Section A Line 01d Column (F),PC,USAmountType,numeric,ONE,F9-P07-T01-COMPENSATION,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIV,F9_07_PZ_SCHEDO,F9_07_SCHED_O_X,15,Schedule O contains a response to a question in Part VII,[InfoInScheduleOPartIV] Part IV,F990-EZ-PART-04-LINE-00,F990,EZ,PART-07,Line 00,PZ,CheckboxType,checkbox,ONE,F9-P07-T00-DIR-TRUST-KEY,FALSE,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIVInd,F9_07_PZ_SCHEDO,F9_07_SCHED_O_X,15,Schedule O contains a response to a question in Part VII,[InfoInScheduleOPartIVInd] Part IV,F990-EZ-PART-04-LINE-00,F990,EZ,PART-07,Line 00,PZ,CheckboxType,checkbox,ONE,F9-P07-T00-DIR-TRUST-KEY,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/InfoInScheduleOPartVII,F9_07_PZ_ININSCOPPAAR,F9_07_SCHED_O_X,15,Schedule O contains a response to a question in Part VII,,F990-EZ-PART-04-LINE-00,F990,EZ,PART-07,Line 00,PZ,,checkbox,ONE,F9-P07-T00-DIR-TRUST-KEY,,,,,,,
/Return/ReturnData/IRS990EZ/InfoInScheduleOPartVIIInd,F9_07_PZ_ININSCOPPAAR,F9_07_SCHED_O_X,15,Schedule O contains a response to a question in Part VII,,F990-EZ-PART-04-LINE-00,F990,EZ,PART-07,Line 00,PZ,,checkbox,ONE,F9-P07-T00-DIR-TRUST-KEY,,,,,,,
/Return/ReturnData/IRS990/InfoInScheduleOPartVII,F9_07_PZ_SCHEDO,F9_07_SCHED_O_X,15,Schedule O contains a response to a question in Part VII,[InfoInScheduleOPartVII] Part VII,F990-PC-PART-07-LINE-00,F990,PC,PART-07,Line 00,PZ,CheckboxType,checkbox,ONE,F9-P07-T00-DIR-TRUST-KEY,FALSE,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/InfoInScheduleOPartVIIInd,F9_07_PZ_SCHEDO,F9_07_SCHED_O_X,15,Schedule O contains a response to a question in Part VII,[InfoInScheduleOPartVIIInd] Part VII,F990-PC-PART-07-LINE-00,F990,PC,PART-07,Line 00,PZ,CheckboxType,checkbox,ONE,F9-P07-T00-DIR-TRUST-KEY,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
