xpath,variable_name,rdb_relationship,rdb_table,label,description,location_code_xsd,location_code_family,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdequateBooksAndRecMaintInd,SK_02_BOND_PROCEED_BOOK_RECORD_X,MANY,SK-P02-T01-BOND-PROCEEDS,Maintains adequate books and records [x],Adequate books and records maintained?,[TaxExemptBondsProceedsGrp] Part II; [AdequateBooksAndRecMaintInd] Part II Line 17,NA,SCHED-K-PART-02-LINE-17,SCHED-K,SZ,PART-02,Line 17,PC,BooleanType,checkbox,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/CapitalExpenditures,SK_02_BOND_PROCEED_CAP_EXP,MANY,SK-P02-T01-BOND-PROCEEDS,Capital expenditures from proceeds,Capital expenditures,[Form990ScheduleKPartII] Part II; [CapitalExpenditures] Part II Line 10,NA,SCHED-K-PART-02-LINE-10,SCHED-K,SZ,PART-02,Line 10,PC,USAmountType,numeric,NA,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,TRUE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalExpendituresAmt,SK_02_BOND_PROCEED_CAP_EXP,MANY,SK-P02-T01-BOND-PROCEEDS,Capital expenditures from proceeds,Capital expenditures from proceeds,[TaxExemptBondsProceedsGrp] Part II; [CapitalExpendituresAmt] Part II Line 10,NA,SCHED-K-PART-02-LINE-10,SCHED-K,SZ,PART-02,Line 10,PC,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/WorkingCapitalExpenditures,SK_02_BOND_PROCEED_CAP_EXP_WORK,MANY,SK-P02-T01-BOND-PROCEEDS,Working capital expenditures from proceeds,Working capital expenditures,[Form990ScheduleKPartII] Part II; [WorkingCapitalExpenditures] Part II Line 9,NA,SCHED-K-PART-02-LINE-09,SCHED-K,SZ,PART-02,Line 09,PC,USAmountType,numeric,NA,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,TRUE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/WorkingCapitalExpendituresAmt,SK_02_BOND_PROCEED_CAP_EXP_WORK,MANY,SK-P02-T01-BOND-PROCEEDS,Working capital expenditures from proceeds,Working capital expenditures from proceeds,[TaxExemptBondsProceedsGrp] Part II; [WorkingCapitalExpendituresAmt] Part II Line 9,NA,SCHED-K-PART-02-LINE-09,SCHED-K,SZ,PART-02,Line 09,PC,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/CreditEnhancement,SK_02_BOND_PROCEED_CREDIT_ENHANC,MANY,SK-P02-T01-BOND-PROCEEDS,Credit enhancement from proceeds,Credit enhancement from proceeds,[Form990ScheduleKPartII] Part II; [CreditEnhancement] Part II Line 8,NA,SCHED-K-PART-02-LINE-08,SCHED-K,SZ,PART-02,Line 08,PC,USAmountType,numeric,NA,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CreditEnhancementAmt,SK_02_BOND_PROCEED_CREDIT_ENHANC,MANY,SK-P02-T01-BOND-PROCEEDS,Credit enhancement from proceeds,Credit enhancement from proceeds,[TaxExemptBondsProceedsGrp] Part II; [CreditEnhancementAmt] Part II Line 8,NA,SCHED-K-PART-02-LINE-08,SCHED-K,SZ,PART-02,Line 08,PC,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/CapitalizedInterest,SK_02_BOND_PROCEED_INT_CAP,MANY,SK-P02-T01-BOND-PROCEEDS,Capitalized interest from proceeds,Capitalized interest from proceeds,[Form990ScheduleKPartII] Part II; [CapitalizedInterest] Part II Line 5,NA,SCHED-K-PART-02-LINE-05,SCHED-K,SZ,PART-02,Line 05,PC,USAmountType,numeric,NA,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalizedInterestAmt,SK_02_BOND_PROCEED_INT_CAP,MANY,SK-P02-T01-BOND-PROCEEDS,Capitalized interest from proceeds,Capitalized interest from proceeds,[TaxExemptBondsProceedsGrp] Part II; [CapitalizedInterestAmt] Part II Line 5,NA,SCHED-K-PART-02-LINE-05,SCHED-K,SZ,PART-02,Line 05,PC,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/IssuanceCostsFromProceeds,SK_02_BOND_PROCEED_ISSUANCE_COST,MANY,SK-P02-T01-BOND-PROCEEDS,Issuance costs from proceeds,Issuance costs from proceeds,[Form990ScheduleKPartII] Part II; [IssuanceCostsFromProceeds] Part II Line 7,NA,SCHED-K-PART-02-LINE-07,SCHED-K,SZ,PART-02,Line 07,PC,USAmountType,numeric,NA,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,TRUE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/IssuanceCostsFromProceedsAmt,SK_02_BOND_PROCEED_ISSUANCE_COST,MANY,SK-P02-T01-BOND-PROCEEDS,Issuance costs from proceeds,Issuance costs from proceeds,[TaxExemptBondsProceedsGrp] Part II; [IssuanceCostsFromProceedsAmt] Part II Line 7,NA,SCHED-K-PART-02-LINE-07,SCHED-K,SZ,PART-02,Line 07,PC,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/OtherSpentProceeds,SK_02_BOND_PROCEED_OTH_SPENT,MANY,SK-P02-T01-BOND-PROCEEDS,Other spent proceeds,Other spent proceeds,[Form990ScheduleKPartII] Part II; [OtherSpentProceeds] Part II Line 11,NA,SCHED-K-PART-02-LINE-11,SCHED-K,SZ,PART-02,Line 11,PC,USAmountType,numeric,NA,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/OtherSpentProceedsAmt,SK_02_BOND_PROCEED_OTH_SPENT,MANY,SK-P02-T01-BOND-PROCEEDS,Other spent proceeds,Other spent proceeds,[TaxExemptBondsProceedsGrp] Part II; [OtherSpentProceedsAmt] Part II Line 11,NA,SCHED-K-PART-02-LINE-11,SCHED-K,SZ,PART-02,Line 11,PC,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/AmountUnspent,SK_02_BOND_PROCEED_OTH_UNSPENT,MANY,SK-P02-T01-BOND-PROCEEDS,Other unspent proceeds,Amount unspent,[Form990ScheduleKPartII] Part II; [AmountUnspent] Part II Line 12,NA,SCHED-K-PART-02-LINE-12,SCHED-K,SZ,PART-02,Line 12,PC,USAmountType,numeric,NA,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,TRUE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/UnspentAmt,SK_02_BOND_PROCEED_OTH_UNSPENT,MANY,SK-P02-T01-BOND-PROCEEDS,Other unspent proceeds,Amount unspent,[TaxExemptBondsProceedsGrp] Part II; [UnspentAmt] Part II Line 12,NA,SCHED-K-PART-02-LINE-12,SCHED-K,SZ,PART-02,Line 12,PC,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/AdvanceRefunding,SK_02_BOND_PROCEED_REFUND_ADVC_X,MANY,SK-P02-T01-BOND-PROCEEDS,Bonds were issued as part of a refunding issue of taxable bonds or an advance refunding issue [x],Advance refunding?,[Form990ScheduleKPartII] Part II; [AdvanceRefunding] Part II Line 15,NA,SCHED-K-PART-02-LINE-15,SCHED-K,SZ,PART-02,Line 15,PC,BooleanType,checkbox,NA,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,TRUE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdvanceRefundingInd,SK_02_BOND_PROCEED_REFUND_ADVC_X,MANY,SK-P02-T01-BOND-PROCEEDS,Bonds were issued as part of a refunding issue of taxable bonds or an advance refunding issue [x],Advance refunding?,[TaxExemptBondsProceedsGrp] Part II; [AdvanceRefundingInd] Part II Line 15,NA,SCHED-K-PART-02-LINE-15,SCHED-K,SZ,PART-02,Line 15,PC,BooleanType,checkbox,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/CurrentRefunding,SK_02_BOND_PROCEED_REFUND_CURR_X,MANY,SK-P02-T01-BOND-PROCEEDS,Bonds were issued as part of a refunding issue of tax-exempt bonds or a current refunding issue [x],Current refunding?,[Form990ScheduleKPartII] Part II; [CurrentRefunding] Part II Line 14,NA,SCHED-K-PART-02-LINE-14,SCHED-K,SZ,PART-02,Line 14,PC,BooleanType,checkbox,NA,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,TRUE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CurrentRefundingInd,SK_02_BOND_PROCEED_REFUND_CURR_X,MANY,SK-P02-T01-BOND-PROCEEDS,Bonds were issued as part of a refunding issue of tax-exempt bonds or a current refunding issue [x],Current refunding?,[TaxExemptBondsProceedsGrp] Part II; [CurrentRefundingInd] Part II Line 14,NA,SCHED-K-PART-02-LINE-14,SCHED-K,SZ,PART-02,Line 14,PC,BooleanType,checkbox,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/RefundingEscrow,SK_02_BOND_PROCEED_REFUND_ESCROW,MANY,SK-P02-T01-BOND-PROCEEDS,Proceeds in refunding escrows,Proceeds in refunding escrow,[Form990ScheduleKPartII] Part II; [RefundingEscrow] Part II Line 6,NA,SCHED-K-PART-02-LINE-06,SCHED-K,SZ,PART-02,Line 06,PC,USAmountType,numeric,NA,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RefundingEscrowAmt,SK_02_BOND_PROCEED_REFUND_ESCROW,MANY,SK-P02-T01-BOND-PROCEEDS,Proceeds in refunding escrows,Proceeds in refunding escrow,[TaxExemptBondsProceedsGrp] Part II; [RefundingEscrowAmt] Part II Line 6,NA,SCHED-K-PART-02-LINE-06,SCHED-K,SZ,PART-02,Line 06,PC,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/AmountInReserveFund,SK_02_BOND_PROCEED_RESERVE_FUND,MANY,SK-P02-T01-BOND-PROCEEDS,Gross proceeds in reserve funds,Amount in reserve fund,[Form990ScheduleKPartII] Part II; [AmountInReserveFund] Part II Line 4,NA,SCHED-K-PART-02-LINE-04,SCHED-K,SZ,PART-02,Line 04,PC,USAmountType,numeric,NA,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,TRUE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/InReserveFundAmt,SK_02_BOND_PROCEED_RESERVE_FUND,MANY,SK-P02-T01-BOND-PROCEEDS,Gross proceeds in reserve funds,Gross proceeds in reserve funds,[TaxExemptBondsProceedsGrp] Part II; [InReserveFundAmt] Part II Line 4,NA,SCHED-K-PART-02-LINE-04,SCHED-K,SZ,PART-02,Line 04,PC,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/TotalProceeds,SK_02_BOND_PROCEED_TOT,MANY,SK-P02-T01-BOND-PROCEEDS,Total proceeds of issue,Total proceeds,[Form990ScheduleKPartII] Part II; [TotalProceeds] Part II Line 3,NA,SCHED-K-PART-02-LINE-03,SCHED-K,SZ,PART-02,Line 03,PC,USAmountType,numeric,NA,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,TRUE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/TotalProceedsAmt,SK_02_BOND_PROCEED_TOT,MANY,SK-P02-T01-BOND-PROCEEDS,Total proceeds of issue,Total proceeds of issue,[TaxExemptBondsProceedsGrp] Part II; [TotalProceedsAmt] Part II Line 3,NA,SCHED-K-PART-02-LINE-03,SCHED-K,SZ,PART-02,Line 03,PC,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/YearOfSubstCompletion,SK_02_BOND_PROCEED_Y_COMPLETION ,MANY,SK-P02-T01-BOND-PROCEEDS,Year of substantial completion,Year of substantial completion,[Form990ScheduleKPartII] Part II; [YearOfSubstCompletion] Part II Line 13,NA,SCHED-K-PART-02-LINE-13,SCHED-K,SZ,PART-02,Line 13,PC,YearType,numeric,NA,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,TRUE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/SubstantialCompletionYr,SK_02_BOND_PROCEED_Y_COMPLETION ,MANY,SK-P02-T01-BOND-PROCEEDS,Year of substantial completion,Year of substantial completion,[TaxExemptBondsProceedsGrp] Part II; [SubstantialCompletionYr] Part II Line 13,NA,SCHED-K-PART-02-LINE-13,SCHED-K,SZ,PART-02,Line 13,PC,YearType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/PrcntgeBondFinancedProp,SK_03_BOND_BIZUSE_CHANGE_PCT,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Percentage of bond-financed property sold or disposed of,Percentage change in use of bond financed property,[Form990ScheduleKPartIII] Part III; [PrcntgeBondFinancedProp] Part III Line 8b,NA,SCHED-K-PART-03-LINE-08B,SCHED-K,SZ,PART-03,Line 08b,PC,,numeric,NA,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ChangeInUseBondFinancedPropPct,SK_03_BOND_BIZUSE_CHANGE_PCT,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Percentage of bond-financed property sold or disposed of,Percentage change in use of bond financed property,[TaxExemptBondsPrivateBusUseGrp] Part III; [ChangeInUseBondFinancedPropPct] Part III Line 8b,NA,SCHED-K-PART-03-LINE-08B,SCHED-K,SZ,PART-03,Line 08b,PC,RatioType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/ChangeInUseBondFinancedProp,SK_03_BOND_BIZUSE_CHANGE_X,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Has been a sale or disposition of any of the bond-financed property [x],Change in use of bond financed property?,[Form990ScheduleKPartIII] Part III; [ChangeInUseBondFinancedProp] Part III Line 8a,NA,SCHED-K-PART-03-LINE-08A,SCHED-K,SZ,PART-03,Line 08a,PC,,checkbox,NA,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ChangeInUseBondFinancedPropInd,SK_03_BOND_BIZUSE_CHANGE_X,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Has been a sale or disposition of any of the bond-financed property [x],Change in use of bond financed property?,[TaxExemptBondsPrivateBusUseGrp] Part III; [ChangeInUseBondFinancedPropInd] Part III Line 8a,NA,SCHED-K-PART-03-LINE-08A,SCHED-K,SZ,PART-03,Line 08a,PC,BooleanType,checkbox,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/BondCounselRoutinelyEngaged,SK_03_BOND_BIZUSE_COUNS_ENGAGE_X,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Routinely engages bond or other outside counsel to review management or service contracts or research agreements [x],Bond counsel routinely engaged? (see SK-FORM-VERSION-2010-PART-03),[Form990ScheduleKPartIII] Part III; [BondCounselRoutinelyEngaged] Part III Line 3c,NA,SCHED-K-PART-03-LINE-03C,SCHED-K,SZ,PART-03,Line 03c,PC,BooleanType,checkbox,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7,2010,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/EngageBondCounselContracts,SK_03_BOND_BIZUSE_COUNS_KONTR_X,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Routinely engages bond or other outside counsel to review management or service contracts [x],Bond Counsel routinely engaged to review management or service contracts?,[Form990ScheduleKPartIII] Part III; [EngageBondCounselContracts] Part III Line 3b,NA,SCHED-K-PART-03-LINE-03B,SCHED-K,SZ,PART-03,Line 03b,PC,,checkbox,NA,2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/EngageBondCounselContractsInd,SK_03_BOND_BIZUSE_COUNS_KONTR_X,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Routinely engages bond or other outside counsel to review management or service contracts [x],Bond Counsel routinely engaged to review management or service contracts?,[TaxExemptBondsPrivateBusUseGrp] Part III; [EngageBondCounselContractsInd] Part III Line 3b,NA,SCHED-K-PART-03-LINE-03B,SCHED-K,SZ,PART-03,Line 03b,PC,BooleanType,checkbox,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/EngageBondCounselResearch,SK_03_BOND_BIZUSE_COUNS_RSRCH_X,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Routinely engages bond or other outside counsel to review research agreements [x],Bond Counsel routinely engaged to review management or service contracts?,[Form990ScheduleKPartIII] Part III; [EngageBondCounselResearch] Part III Line 3d,NA,SCHED-K-PART-03-LINE-03D,SCHED-K,SZ,PART-03,Line 03d,PC,,checkbox,NA,2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/EngageBondCounselResearchInd,SK_03_BOND_BIZUSE_COUNS_RSRCH_X,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Routinely engages bond or other outside counsel to review research agreements [x],Bond Counsel routinely engaged to review management or service contracts?,[TaxExemptBondsPrivateBusUseGrp] Part III; [EngageBondCounselResearchInd] Part III Line 3d,NA,SCHED-K-PART-03-LINE-03D,SCHED-K,SZ,PART-03,Line 03d,PC,BooleanType,checkbox,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/AnyLeaseArrangements,SK_03_BOND_BIZUSE_LEASEARRANGE_X,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Lease arrangements that may result in private business use of bond-financed property [x],Any lease arrangements?,[Form990ScheduleKPartIII] Part III; [AnyLeaseArrangements] Part III Line 2,NA,SCHED-K-PART-03-LINE-02,SCHED-K,SZ,PART-03,Line 02,PC,BooleanType,checkbox,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/AnyLeaseArrangementsInd,SK_03_BOND_BIZUSE_LEASEARRANGE_X,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Lease arrangements that may result in private business use of bond-financed property [x],Any lease arrangements?,[TaxExemptBondsPrivateBusUseGrp] Part III; [AnyLeaseArrangementsInd] Part III Line 2,NA,SCHED-K-PART-03-LINE-02,SCHED-K,SZ,PART-03,Line 02,PC,BooleanType,checkbox,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/MngmentCntrctBondFinancdPrprty,SK_03_BOND_BIZUSE_MGMT_KONTR_X,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Management or service contracts that may result in private business use of bond-financed property [x],Management contract for bond financed property?,[Form990ScheduleKPartIII] Part III; [MngmentCntrctBondFinancdPrprty] Part III Line 3a,NA,SCHED-K-PART-03-LINE-03A,SCHED-K,SZ,PART-03,Line 03a,PC,BooleanType,checkbox,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/MgmtContractBondFincdPropInd,SK_03_BOND_BIZUSE_MGMT_KONTR_X,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Management or service contracts that may result in private business use of bond-financed property [x],Management contract for bond financed property?,[TaxExemptBondsPrivateBusUseGrp] Part III; [MgmtContractBondFincdPropInd] Part III Line 3a,NA,SCHED-K-PART-03-LINE-03A,SCHED-K,SZ,PART-03,Line 03a,PC,BooleanType,checkbox,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/PrcntgePrvtBusinessUseByOthers,SK_03_BOND_BIZUSE_PCT_BY_OTH,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Percentage of financed property used in a private business use,Percentage of private business use by others,[Form990ScheduleKPartIII] Part III; [PrcntgePrvtBusinessUseByOthers] Part III Line 4,NA,SCHED-K-PART-03-LINE-04,SCHED-K,SZ,PART-03,Line 04,PC,RatioType,numeric,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/PrivateBusUseByOthersPct,SK_03_BOND_BIZUSE_PCT_BY_OTH,MANY,SK-P03-T01-BOND-PRIVATE-BIZ-USE,Percentage of financed property used in a private business use,Percentage of private business use by others,[TaxExemptBondsPrivateBusUseGrp] Part III; [PrivateBusUseByOthersPct] Part III Line 4,NA,SCHED-K-PART-03-LINE-04,SCHED-K,SZ,PART-03,Line 04,PC,RatioType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
