"VARIABLE_NAME","DESCRIPTION","LOCATION_CODE","SCOPE","FORM","PART","RDB_TABLE","PRODUCTION_RULE","XPATH","VERSION","REQUIRED","NOTES"
"SN_PC_01_LITAADFOCIIT","Address Foreign - City","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressForeign/City","2008v1.0;",NA,NA
"SN_PC_01_LITAADFOCOOU","Address Foreign - Country","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressForeign/Country","2008v1.0;",NA,NA
"SN_PC_01_LITAADFOPOCO","Address Foreign - Postal code","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressForeign/PostalCode","2008v1.0;",NA,NA
"SN_PC_01_LTAFPOSTATE","Province or state","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressForeign/ProvinceOrState","2008v1.0;",NA,NA
"SN_PC_01_LITAADADLIIN1","Address US - AddressLine1","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressUS/AddressLine1","2008v1.0;",NA,NA
"SN_PC_01_LITAADADLIIN2","Address US - AddressLine2","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressUS/AddressLine2","2008v1.0;",NA,NA
"SN_PC_01_LIQTABADDCIT","Address US - City","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressUS/City","2008v1.0;",NA,NA
"SN_PC_01_LIQTABADDSTA","Address US - State","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressUS/State","2008v1.0;",NA,NA
"SN_PC_01_LTAZIPCODE","Address US - ZIPCode","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/AddressUS/ZIPCode","2008v1.0;",NA,NA
"SN_PC_01_LITADAOFDIIS","Date of distribution","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/DateOfDistribution","2008v1.0;",NA,NA
"SN_PC_01_LITADEOFASSS","Description of asset(s) distributed or transactional expenses paid","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/DescriptionOfAsset","2008v1.0;",NA,NA
"SN_PC_01_LITAEIINN","EIN of recipient (if tax-exempt)","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/EIN","2008v1.0;",NA,NA
"SN_PC_01_LIQTABOFAASS","Fair market value of asset(s) distributed or amount of transactional expenses","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/FMVOfAsset","2008v1.0;",NA,NA
"SN_PC_01_LITAIRRCCSSE","IRC code section of recipient(s) (if tax-exempt) or type of entity ","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/IRCSection","2008v1.0;",NA,NA
"SN_PC_01_LITAMEOFDEET","Method of determining FMV for asset(s) distributed or transactional expenses","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/MethodOfFMVDetermination","2008v1.0;",NA,NA
"SN_PC_01_LTNBBNLINE11","Name Business - BusinessNameLine1","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/NameBusiness/BusinessNameLine1","2008v1.0;",NA,NA
"SN_PC_01_LTNBBNLINE22","Name Business - BusinessNameLine2","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/NameBusiness/BusinessNameLine2","2008v1.0;",NA,NA
"SN_PC_01_LIQTABNAMPER","Liquidation Table - Name - Person","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/LiquidationTable/NamePerson","2008v1.0;",NA,NA
"SN_PC_01_OWNEOFSUSUCC","Become a direct or indirect owner of a successor or transferee organization?","SCHED-N-PART-01-LINE-2c","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/OwnerOfSuccessor","2008v1.0;",NA,NA
"SN_PC_01_RECEIVCOMPEN","Receive; or become entitled to; compensation or other similar payments as a result of the organization's liquidation; termination; or dissolution?","SCHED-N-PART-01-LINE-2d","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/ReceiveCompensation","2008v1.0;",NA,NA
"SN_PC_01_RETONOAGG","Is the organization required to notify the attorney general or other appropriate state official of its intent to dissolve?","SCHED-N-PART-01-LINE-5a","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartI/RequiredToNotifyAG","2008v1.0;",NA,NA
"SN_PC_02_DIREOFSUSUCC","Become a director or trustee of a successor or transferee organization?","SCHED-N-PART-02-LINE-2a","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DirectorOfSuccessor","2008v1.0;",NA,NA
"SN_PC_02_DITAADFOADLI1","Address Foreign - AddressLine1","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressForeign/AddressLine1","2008v1.0;",NA,NA
"SN_PC_02_DITAADFOADLI2","Address Foreign - AddressLine2","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressForeign/AddressLine2","2008v1.0;",NA,NA
"SN_PC_02_DITAADFOCIIT","Address Foreign - City","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressForeign/City","2008v1.0;",NA,NA
"SN_PC_02_DITAADFOCOOU","Address Foreign - Country","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressForeign/Country","2008v1.0;",NA,NA
"SN_PC_02_DITAADFOPOCO","Address Foreign - Postal code","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressForeign/PostalCode","2008v1.0;",NA,NA
"SN_PC_02_DTAFPOSTATE","Province or state","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressForeign/ProvinceOrState","2008v1.0;",NA,NA
"SN_PC_02_DITAADADLIIN1","Address US - AddressLine1","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressUS/AddressLine1","2008v1.0;",NA,NA
"SN_PC_02_DITAADADLIIN2","Address US - AddressLine2","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressUS/AddressLine2","2008v1.0;",NA,NA
"SN_PC_02_DISTABADDCIT","Address US - City","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressUS/City","2008v1.0;",NA,NA
"SN_PC_02_DISTABADDSTA","Address US - State","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressUS/State","2008v1.0;",NA,NA
"SN_PC_02_DTAZIPCODE","Address US - ZIPCode","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/AddressUS/ZIPCode","2008v1.0;",NA,NA
"SN_PC_02_DITADAOFDIIS","Date of distribution","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/DateOfDistribution","2008v1.0;",NA,NA
"SN_PC_02_DITADEOFASSS","Description of asset(s) distributed or transactional expenses paid","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/DescriptionOfAsset","2008v1.0;",NA,NA
"SN_PC_02_DITAEIINN","EIN of recipient (if tax-exempt)","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/EIN","2008v1.0;",NA,NA
"SN_PC_02_DISTABOFAASS","Fair market value of asset(s) distributed or amount of transactional expenses","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/FMVOfAsset","2008v1.0;",NA,NA
"SN_PC_02_DITAIRRCCSSE","IRC code section of recipient(s) (if tax-exempt) or type of entity ","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/IRCSection","2008v1.0;",NA,NA
"SN_PC_02_DITAMEOFDEET","Method of determining FMV for asset(s) distributed or transactional expenses","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/MethodOfFMVDetermination","2008v1.0;",NA,NA
"SN_PC_02_DTNBBNLINE11","Name Business - BusinessNameLine1","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/NameBusiness/BusinessNameLine1","2008v1.0;",NA,NA
"SN_PC_02_DTNBBNLINE22","Name Business - BusinessNameLine2","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/NameBusiness/BusinessNameLine2","2008v1.0;",NA,NA
"SN_PC_02_DISTABNAMPER","Disposition Table - Name - Person","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/DispositionTable/NamePerson","2008v1.0;",NA,NA
"SN_PC_02_EMPLOFSUSUCC","Become an employee of; or independent contractor for; a successor or transferee organization?","SCHED-N-PART-02-LINE-2b","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/EmployeeOfSuccessor","2008v1.0;",NA,NA
"SN_PC_02_OWNEOFSUSUCC","Become a direct or indirect owner of a successor or transferee organization?","SCHED-N-PART-02-LINE-2c","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/OwnerOfSuccessor","2008v1.0;",NA,NA
"SN_PC_02_RECEIVCOMPEN","Receive; or become entitled to; compensation or other similar payments as a result of the organization's significant disposition of assets?","SCHED-N-PART-02-LINE-2d","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartII/ReceiveCompensation","2008v1.0;",NA,NA
"SN_PC_03_EXPLANATIONX","Form990 Schedule NPart III - Explanation","SCHED-N-PART-03","PZ","SN","PART-03","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartIII/Explanation","2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;",NA,NA
"SN_PC_03_EXPLANTEXTEX","Explanatory text","SCHED-N-PART-03","PZ","SN","PART-03","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartIII/ExplanatoryText","2008v1.0;",NA,NA
"SN_PC_03_IDENTIFIERDE","Form990 Schedule NPart III - Identifier","SCHED-N-PART-03","PZ","SN","PART-03","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartIII/Identifier","2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;",NA,NA
"SN_PC_03_RETURNREFERE","Return reference","SCHED-N-PART-03","PZ","SN","PART-03","","","/Return/ReturnData/IRS990ScheduleN/Form990ScheduleNPartIII/ReturnReference","2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;",NA,NA
"SN_PC_01_LIABILPAIDAI","Did the organization discharge or pay all liabilities in accordance with state laws?","SCHED-N-PART-01-LINE-6","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/LiabilitiesPaid","2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;",NA,NA
"SN_PC_01_LIABILPAIDAI","Did the organization discharge or pay all liabilities in accordance with state laws?","SCHED-N-PART-01-LINE-5","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/LiabilitiesPaidInd","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_01_LATLADADOEPD","Description of asset(s) distributed or transactional expenses paid","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/AssetsDistriOrExpnssPaidDesc","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_01_LATLADBNBNLI1","Business Name - BusinessNameLine1","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/BusinessName/BusinessNameLine1","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;",NA,NA
"SN_PC_01_LATLADBNBNLI1","Business Name - BusinessNameLine1Txt","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/BusinessName/BusinessNameLine1Txt","2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_01_LATLADBNBNLI2","Business Name - BusinessNameLine2","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/BusinessName/BusinessNameLine2","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;",NA,NA
"SN_PC_01_LATLADBNBNLI2","Business Name - BusinessNameLine2Txt","SCHED-N-PART-01","PZ","SN","PART-01","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/BusinessName/BusinessNameLine2Txt","2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADDDT","Date of distribution","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/DistributionDt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADEIN","EIN of recipient (if tax-exempt)","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/EIN","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADFMVASS","Fair market value of asset(s) distributed or amount of transactional expenses","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/FairMarketValueOfAssetAmt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADFAALIN1","Foreign Address - AddressLine1","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine1","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;",NA,NA
"SN_PC_02_LATLADFAALIN1","Foreign Address - AddressLine1Txt","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine1Txt","2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADFAALIN2","Foreign Address - AddressLine2","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine2","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;",NA,NA
"SN_PC_02_LATLADFAALIN2","Foreign Address - AddressLine2Txt","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine2Txt","2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADFACITY","Foreign Address - City","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/City","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;",NA,NA
"SN_PC_02_LATLADFACITY","Foreign Address - City","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/CityNm","2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADFACOUN","Foreign Address - Country","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/Country","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;",NA,NA
"SN_PC_02_LATLADFACOUN","Foreign Address - Country","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/CountryCd","2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADFAFPOS","Foreign Address - Postal code","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/ForeignPostalCd","2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADFAPCOD","Foreign Address - Postal code","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/PostalCode","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;",NA,NA
"SN_PC_02_LATLADFAPOST","Province or state","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/ProvinceOrState","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;",NA,NA
"SN_PC_02_LATLADFAPOST","Province or state","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/ProvinceOrStateNm","2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADIRCSEC","IRC code section of recipient(s) (if tax-exempt) or type of entity ","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/IRCSectionTxt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADMDETER","Method of determining FMV for asset(s) distributed or transactional expenses","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/MethodOfFMVDeterminationTxt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADPERSON","Liquidation Of Assets Detail - Name - Person","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/PersonNm","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADAALINE1","USAddress - AddressLine1","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/AddressLine1","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;",NA,NA
"SN_PC_02_LATLADAALINE1","USAddress - AddressLine1Txt","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/AddressLine1Txt","2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADAALINE2","USAddress - AddressLine2","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/AddressLine2","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;",NA,NA
"SN_PC_02_LATLADAALINE2","USAddress - AddressLine2Txt","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/AddressLine2Txt","2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADACITY","USAddress - City","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/City","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;",NA,NA
"SN_PC_02_LATLADACITY","USAddress - CityNm","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/CityNm","2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADASTATE","USAddress - State","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/State","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;",NA,NA
"SN_PC_02_LATLADASABBR","USAddress - StateAbbreviationCd","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/StateAbbreviationCd","2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADAZIP","USAddress - ZIPCd","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/ZIPCd","2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SN_PC_02_LATLADAZIPCO","USAddress - ZIPCode","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/ZIPCode","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;",NA,NA
"SN_PC_02_LITAADFOADLI1","Address Foreign - AddressLine1","SCHED-N-PART-02","PZ","SN","PART-02","","","/Return/ReturnData/IRS990ScheduleN/LiquidationTable/AddressForeign/AddressLine1","2008v2.0;2008v2.1;2008v2.2;",NA,NA
