xpath,variable_name,variable_name_new,nch,description,location_code_xsd,location_code,form,form,version,part,line_number,scope,data_type_xsd,data_type_simple,cardinality,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990/Form990ProvidedToGoverningBody,F9_06_PC_FORMGVRNBODY,F9_06_POLICY_FORM_990_COPY_GVRN_BODY_X,38,Form 990 provided to governing body?,[Form990ProvidedToGoverningBody] Part VI Section B Line 11,F990-PC-PART-06-SECTION-B-LINE-11A,F990-PC,F990,PC,PART-06,Section B Line 11,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990ProvidedToGvrnBodyInd,F9_06_PC_FORMGVRNBODY,F9_06_POLICY_FORM_990_COPY_GVRN_BODY_X,38,Form 990 provided to governing body?,[Form990ProvidedToGvrnBodyInd] Part VI Section B Line 11,F990-PC-PART-06-SECTION-B-LINE-11A,F990-PC,F990,PC,PART-06,Section B Line 11,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/WrittenPolicyOrProcedure,F9_06_PC_JOINTWRITPOL,F9_06_POLICY_JOINT_VENTURE_POLICY_X,35,Written policy or procedure governing its joint venture?,[WrittenPolicyOrProcedure] Part VI Section B Line 16b,F990-PC-PART-06-SECTION-B-LINE-16B,F990-PC,F990,PC,PART-06,Line 16b,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/WrittenPolicyOrProcedureInd,F9_06_PC_JOINTWRITPOL,F9_06_POLICY_JOINT_VENTURE_POLICY_X,35,Written policy or procedure governing its joint venture?,[WrittenPolicyOrProcedureInd] Part VI Section B Line 16b,F990-PC-PART-06-SECTION-B-LINE-16B,F990-PC,F990,PC,PART-06,Line 16b,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/InvestmentInJointVenture,F9_06_PC_INVJOINTVENT,F9_06_POLICY_JOINT_VENTURE_X,28,Organization has investment in joint venture?,[InvestmentInJointVenture] Part VI Section B Line 16a,F990-PC-PART-06-SECTION-B-LINE-16A,F990-PC,F990,PC,PART-06,Line 16a,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/InvestmentInJointVentureInd,F9_06_PC_INVJOINTVENT,F9_06_POLICY_JOINT_VENTURE_X,28,Organization has investment in joint venture?,[InvestmentInJointVentureInd] Part VI Section B Line 16a,F990-PC-PART-06-SECTION-B-LINE-16A,F990-PC,F990,PC,PART-06,Line 16a,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/CompensationProcessOther,F9_06_PC_COMPPROCOTH,F9_06_POLICY_OTHER_COMP_REVIEW_X,32,Compensation process other?,[CompensationProcessOther] Part VI Section B Line 15b,F990-PC-PART-06-SECTION-B-LINE-15B,F990-PC,F990,PC,PART-06,Line 15b,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/CompensationProcessOtherInd,F9_06_PC_COMPPROCOTH,F9_06_POLICY_OTHER_COMP_REVIEW_X,32,Compensation process other?,[CompensationProcessOtherInd] Part VI Section B Line 15b,F990-PC-PART-06-SECTION-B-LINE-15B,F990-PC,F990,PC,PART-06,Line 15b,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/WhistleblowerPolicy,F9_06_PC_WHISTLEBLWR,F9_06_POLICY_WHSTLBLWR_POLICY_X,31,Did the organization have a written whistleblower policy?,[WhistleblowerPolicy] Part VI Section B Line 13,F990-PC-PART-06-SECTION-B-LINE-13,F990-PC,F990,PC,PART-06,Line 13,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/WhistleblowerPolicyInd,F9_06_PC_WHISTLEBLWR,F9_06_POLICY_WHSTLBLWR_POLICY_X,31,Did the organization have a written whistleblower policy?,[WhistleblowerPolicyInd] Part VI Section B Line 13,F990-PC-PART-06-SECTION-B-LINE-13,F990-PC,F990,PC,PART-06,Line 13,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/InfoInScheduleOPartVI,F9_06_PC_P6SOREQ,F9_06_SCHED_O_NOTES_X,21,Schedule O contains a response to a question in Part VI,[InfoInScheduleOPartVI] Part VI,F990-PC-PART-06-LINE-00,F990-PC,F990,PC,PART-06,Line 0,PZ,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/InfoInScheduleOPartVIInd,F9_06_PC_P6SOREQ,F9_06_SCHED_O_NOTES_X,21,Schedule O contains a response to a question in Part VI,[InfoInScheduleOPartVIInd] Part VI,F990-PC-PART-06-LINE-00,F990-PC,F990,PC,PART-06,Line 0,PZ,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/InfoInScheduleOPartVI,F9_06_PZ_IISOPVI,F9_06_SCHED_O_NOTES_X,21,Schedule O contains a response to a question in Part VI,[InfoInScheduleOPartVI] Part VI,F990-EZ-PART-05-LINE-00,F990-EZ,F990,EZ,PART-06,Line 0,PZ,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/InfoInScheduleOPartVIInd,F9_06_PZ_IISOPVI,F9_06_SCHED_O_NOTES_X,21,Schedule O contains a response to a question in Part VI,[InfoInScheduleOPartVIInd] Part VI,F990-EZ-PART-05-LINE-00,F990-EZ,F990,EZ,PART-05,Line 0,PZ,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
