xpath,variable_name,variable_name_new,nch,description,location_code_xsd,location_code,form,scope,part,line_number,data_type_xsd,data_type_simple,cardinality,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990/MortNotesPyblSecuredInvestProp/BOY,F9_10_PC_SECUREMORTBOY,F9_10_LIAB_MORTG_NOTES_BOY,26,"Secured mortgages and notes payable, beginning of year",[MortNotesPyblSecuredInvestProp] Part X Line 23; [BOY] Part X Column (A),F990-PC-PART-10-LINE-23-BOY,F990-PC,PC,PART-10,Line 23 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartX/MortNotesPyblSecuredInvestProp/EOY,F9_10_PC_MNPSIPEOY,F9_10_LIAB_MORTG_NOTES_EOY,26,Ending of year,,F990-PC-PART-10-LINE-23-EOY,F990-PC,PC,PART-10,Line 23 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/MortgNotesPyblScrdInvstPropGrp/EOYAmt,F9_10_PC_SECUREMORTEOY,F9_10_LIAB_MORTG_NOTES_EOY,26,"Secured mortgages and notes payable, end of year",[MortgNotesPyblScrdInvstPropGrp] Part X Line 23; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-23-EOY,F990-PC,PC,PART-10,Line 23 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/MortNotesPyblSecuredInvestProp/EOY,F9_10_PC_SECUREMORTEOY,F9_10_LIAB_MORTG_NOTES_EOY,26,"Secured mortgages and notes payable, end of year",[MortNotesPyblSecuredInvestProp] Part X Line 23; [EOY] Part X Column (B),F990-PC-PART-10-LINE-23-EOY,F990-PC,PC,PART-10,Line 23 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartX/UnsecuredNotesLoansPayable/BOY,F9_10_PC_UNLPBOY,F9_10_LIAB_NOTES_UNSEC_BOY,26,Beginnning of year,,F990-PC-PART-10-LINE-24-BOY,F990-PC,PC,PART-10,Line 24 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/UnsecuredNotesLoansPayable/BOY,F9_10_PC_UNSECURELOANBOY,F9_10_LIAB_NOTES_UNSEC_BOY,26,"Unsecured notes and loans payable, beginning of year",[UnsecuredNotesLoansPayable] Part X Line 24; [BOY] Part X Column (A),F990-PC-PART-10-LINE-24-BOY,F990-PC,PC,PART-10,Line 24 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/UnsecuredNotesLoansPayableGrp/BOYAmt,F9_10_PC_UNSECURELOANBOY,F9_10_LIAB_NOTES_UNSEC_BOY,26,"Unsecured notes and loans payable, beginning of year",[UnsecuredNotesLoansPayableGrp] Part X Line 24; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-24-BOY,F990-PC,PC,PART-10,Line 24 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/UnsecuredNotesLoansPayable/EOY,F9_10_PC_UNLPEOY,F9_10_LIAB_NOTES_UNSEC_EOY,26,Ending of year,,F990-PC-PART-10-LINE-24-EOY,F990-PC,PC,PART-10,Line 24 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/UnsecuredNotesLoansPayable/EOY,F9_10_PC_UNSECURELOANEOY,F9_10_LIAB_NOTES_UNSEC_EOY,26,"Unsecured notes and loans payable, end of year",[UnsecuredNotesLoansPayable] Part X Line 24; [EOY] Part X Column (B),F990-PC-PART-10-LINE-24-EOY,F990-PC,PC,PART-10,Line 24 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/UnsecuredNotesLoansPayableGrp/EOYAmt,F9_10_PC_UNSECURELOANEOY,F9_10_LIAB_NOTES_UNSEC_EOY,26,"Unsecured notes and loans payable, end of year",[UnsecuredNotesLoansPayableGrp] Part X Line 24; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-24-EOY,F990-PC,PC,PART-10,Line 24 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/OtherLiabilities/BOY,F9_10_PC_OTHRLIABILITYBOY,F9_10_LIAB_OTH_BOY,18,"Other liabilities, beginning of year",[OtherLiabilities] Part X Line 25; [BOY] Part X Column (A),F990-PC-PART-10-LINE-25-BOY,F990-PC,PC,PART-10,Line 25 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/OtherLiabilitiesGrp/BOYAmt,F9_10_PC_OTHRLIABILITYBOY,F9_10_LIAB_OTH_BOY,18,"Other liabilities, beginning of year",[OtherLiabilitiesGrp] Part X Line 25; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-25-BOY,F990-PC,PC,PART-10,Line 25 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/OtherLiabilities/BOY,F9_10_PC_OTLIBOOYY,F9_10_LIAB_OTH_BOY,18,Beginnning of year,,F990-PC-PART-10-LINE-25-BOY,F990-PC,PC,PART-10,Line 25 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/OtherLiabilities/EOY,F9_10_PC_OTHRLIABILITYEOY,F9_10_LIAB_OTH_EOY,18,"Other liabilities, end of year",[OtherLiabilities] Part X Line 25; [EOY] Part X Column (B),F990-PC-PART-10-LINE-25-EOY,F990-PC,PC,PART-10,Line 25 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/OtherLiabilitiesGrp/EOYAmt,F9_10_PC_OTHRLIABILITYEOY,F9_10_LIAB_OTH_EOY,18,"Other liabilities, end of year",[OtherLiabilitiesGrp] Part X Line 25; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-25-EOY,F990-PC,PC,PART-10,Line 25 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/OtherLiabilities/EOY,F9_10_PC_OTLIEOOYY,F9_10_LIAB_OTH_EOY,18,Ending of year,,F990-PC-PART-10-LINE-25-EOY,F990-PC,PC,PART-10,Line 25 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/DeferredRevenue/BOY,F9_10_PC_DEFERREDREVBOY,F9_10_LIAB_REV_DEFERRED_BOY,27,"Deferred revenue, beginning of year",[DeferredRevenue] Part X Line 19; [BOY] Part X Column (A),F990-PC-PART-10-LINE-19-BOY,F990-PC,PC,PART-10,Line 19 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/DeferredRevenueGrp/BOYAmt,F9_10_PC_DEFERREDREVBOY,F9_10_LIAB_REV_DEFERRED_BOY,27,"Deferred revenue, beginning of year",[DeferredRevenueGrp] Part X Line 19; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-19-BOY,F990-PC,PC,PART-10,Line 19 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/DeferredRevenue/BOY,F9_10_PC_DEREBOOYY,F9_10_LIAB_REV_DEFERRED_BOY,27,Beginnning of year,,F990-PC-PART-10-LINE-19-BOY,F990-PC,PC,PART-10,Line 19 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/DeferredRevenue/EOY,F9_10_PC_DEFERREDREVEOY,F9_10_LIAB_REV_DEFERRED_EOY,27,"Deferred revenue, end of year",[DeferredRevenue] Part X Line 19; [EOY] Part X Column (B),F990-PC-PART-10-LINE-19-EOY,F990-PC,PC,PART-10,Line 19 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/DeferredRevenueGrp/EOYAmt,F9_10_PC_DEFERREDREVEOY,F9_10_LIAB_REV_DEFERRED_EOY,27,"Deferred revenue, end of year",[DeferredRevenueGrp] Part X Line 19; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-19-EOY,F990-PC,PC,PART-10,Line 19 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/DeferredRevenue/EOY,F9_10_PC_DEREEOOYY,F9_10_LIAB_REV_DEFERRED_EOY,27,Ending of year,,F990-PC-PART-10-LINE-19-EOY,F990-PC,PC,PART-10,Line 19 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990EZ/TotalLiabilities/BOY,F9_10_PZ_TOLIBOOYY,F9_10_LIAB_TOT_BOY,18,Total liabilities; beginning of year,,F990-EZ-PART-02-LINE-26-BOY,F990-EZ,PZ,PART-10,Line 26 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990EZ/TotalLiabilitiesGrp/BOYAmt,F9_10_PZ_TOLIBOOYY,F9_10_LIAB_TOT_BOY,18,Total liabilities; beginning of year,,F990-EZ-PART-02-LINE-26-BOY,F990-EZ,PZ,PART-10,Line 26 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990EZ/SumOfTotalLiabilities/BOY,F9_10_PZ_TOTALLIABSBOY,F9_10_LIAB_TOT_BOY,18,"Total liabilities, beginning of year",[SumOfTotalLiabilities] Part II Line 26; [BOY] Part II - Column (A),F990-EZ-PART-02-LINE-26-BOY,F990-EZ,PZ,PART-10,Line 26 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/SumOfTotalLiabilitiesGrp/BOYAmt,F9_10_PZ_TOTALLIABSBOY,F9_10_LIAB_TOT_BOY,18,"Total liabilities, beginning of year",[SumOfTotalLiabilitiesGrp] Part II Line 26; [BOYAmt] Part II - Column (A),F990-EZ-PART-02-LINE-26-BOY,F990-EZ,PZ,PART-10,Line 26 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/TotalLiabilities/BOY,F9_10_PC_TOLIBOOYY,F9_10_LIAB_TOT_BOY,18,Beginnning of year,,F990-PC-PART-10-LINE-26-BOY,F990-PC,PZ,PART-10,Line 26 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/TotalLiabilities/BOY,F9_10_PZ_TOTALLIABSBOY,F9_10_LIAB_TOT_BOY,18,"Total liabilities, beginning of year",[TotalLiabilities] Part X Line 26; [BOY] Part X Column (A),F990-PC-PART-10-LINE-26-BOY,F990-PC,PZ,PART-10,Line 26 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TotalLiabilitiesGrp/BOYAmt,F9_10_PZ_TOTALLIABSBOY,F9_10_LIAB_TOT_BOY,18,"Total liabilities, beginning of year",[TotalLiabilitiesGrp] Part X Line 26; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-26-BOY,F990-PC,PZ,PART-10,Line 26 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/TotalLiabilities/EOY,F9_10_PZ_TOLIEOOYY,F9_10_LIAB_TOT_EOY,18,Total liabilities; end of year,,F990-EZ-PART-02-LINE-26-EOY,F990-EZ,PZ,PART-10,Line 26 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990EZ/TotalLiabilitiesGrp/EOYAmt,F9_10_PZ_TOLIEOOYY,F9_10_LIAB_TOT_EOY,18,Total liabilities; end of year,,F990-EZ-PART-02-LINE-26-EOY,F990-EZ,PZ,PART-10,Line 26 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990EZ/SumOfTotalLiabilities/EOY,F9_10_PZ_TOTALLIABSEOY,F9_10_LIAB_TOT_EOY,18,"Total liabilities, end of year",[SumOfTotalLiabilities] Part II Line 26; [EOY] Part II - Column (B),F990-EZ-PART-02-LINE-26-EOY,F990-EZ,PZ,PART-10,Line 26 EOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/SumOfTotalLiabilitiesGrp/EOYAmt,F9_10_PZ_TOTALLIABSEOY,F9_10_LIAB_TOT_EOY,18,"Total liabilities, end of year",[SumOfTotalLiabilitiesGrp] Part II Line 26; [EOYAmt] Part II - Column (B),F990-EZ-PART-02-LINE-26-EOY,F990-EZ,PZ,PART-10,Line 26 EOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/TotalLiabilities/EOY,F9_10_PC_TOLIEOOYY,F9_10_LIAB_TOT_EOY,18,Ending of year,,F990-PC-PART-10-LINE-26-EOY,F990-PC,PZ,PART-10,Line 26 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/TotalLiabilities/EOY,F9_10_PZ_TOTALLIABSEOY,F9_10_LIAB_TOT_EOY,18,"Total liabilities, end of year",[TotalLiabilities] Part X Line 26; [EOY] Part X Column (B),F990-PC-PART-10-LINE-26-EOY,F990-PC,PZ,PART-10,Line 26 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TotalLiabilitiesGrp/EOYAmt,F9_10_PZ_TOTALLIABSEOY,F9_10_LIAB_TOT_EOY,18,"Total liabilities, end of year",[TotalLiabilitiesGrp] Part X Line 26; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-26-EOY,F990-PC,PZ,PART-10,Line 26 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/CapStckTrstPrinCurrentFunds/BOY,F9_10_PC_CAPSTOCKBOY,F9_10_NAFB_CAPSTOCK_BOY,23,"Capital stock or trust principal, or current funds, beginning of year",[CapStckTrstPrinCurrentFunds] Part X Line 30; [BOY] Part X Column (A),F990-PC-PART-10-LINE-30-BOY,F990-PC,PC,PART-10,Line 30 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/CapStkTrPrinCurrentFundsGrp/BOYAmt,F9_10_PC_CAPSTOCKBOY,F9_10_NAFB_CAPSTOCK_BOY,23,"Capital stock or trust principal, or current funds, beginning of year",[CapStkTrPrinCurrentFundsGrp] Part X Line 30; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-30-BOY,F990-PC,PC,PART-10,Line 30 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/CapStckTrstPrinCurrentFunds/BOY,F9_10_PC_CSTPCFBOY,F9_10_NAFB_CAPSTOCK_BOY,23,Beginnning of year,,F990-PC-PART-10-LINE-30-BOY,F990-PC,PC,PART-10,Line 30 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/CapStckTrstPrinCurrentFunds/EOY,F9_10_PC_CAPSTOCKEOY,F9_10_NAFB_CAPSTOCK_EOY,23,"Capital stock or trust principal, or current funds, end of year",[CapStckTrstPrinCurrentFunds] Part X Line 30; [EOY] Part X Column (B),F990-PC-PART-10-LINE-30-EOY,F990-PC,PC,PART-10,Line 30 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/CapStkTrPrinCurrentFundsGrp/EOYAmt,F9_10_PC_CAPSTOCKEOY,F9_10_NAFB_CAPSTOCK_EOY,23,"Capital stock or trust principal, or current funds, end of year",[CapStkTrPrinCurrentFundsGrp] Part X Line 30; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-30-EOY,F990-PC,PC,PART-10,Line 30 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/CapStckTrstPrinCurrentFunds/EOY,F9_10_PC_CSTPCFEOY,F9_10_NAFB_CAPSTOCK_EOY,23,Ending of year,,F990-PC-PART-10-LINE-30-EOY,F990-PC,PC,PART-10,Line 30 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/PaidInCapSrplsLandBldgEqpFund/BOY,F9_10_PC_CAPSURPLUSBOY,F9_10_NAFB_CAPSURPLUS_BOY,25,"Paid-in or capital surplus, beginning of year",[PaidInCapSrplsLandBldgEqpFund] Part X Line 31; [BOY] Part X Column (A),F990-PC-PART-10-LINE-31-BOY,F990-PC,PC,PART-10,Line 31 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/PdInCapSrplsLandBldgEqpFundGrp/BOYAmt,F9_10_PC_CAPSURPLUSBOY,F9_10_NAFB_CAPSURPLUS_BOY,25,"Paid-in or capital surplus, beginning of year",[PdInCapSrplsLandBldgEqpFundGrp] Part X Line 31; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-31-BOY,F990-PC,PC,PART-10,Line 31 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/PaidInCapSrplsLandBldgEqpFund/BOY,F9_10_PC_PICSLBEFBOY,F9_10_NAFB_CAPSURPLUS_BOY,25,Beginnning of year,,F990-PC-PART-10-LINE-31-BOY,F990-PC,PC,PART-10,Line 31 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/PaidInCapSrplsLandBldgEqpFund/EOY,F9_10_PC_CAPSURPLUSEOY,F9_10_NAFB_CAPSURPLUS_EOY,25,"Paid-in or capital surplus, end of year",[PaidInCapSrplsLandBldgEqpFund] Part X Line 31; [EOY] Part X Column (B),F990-PC-PART-10-LINE-31-EOY,F990-PC,PC,PART-10,Line 31 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/PdInCapSrplsLandBldgEqpFundGrp/EOYAmt,F9_10_PC_CAPSURPLUSEOY,F9_10_NAFB_CAPSURPLUS_EOY,25,"Paid-in or capital surplus, end of year",[PdInCapSrplsLandBldgEqpFundGrp] Part X Line 31; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-31-EOY,F990-PC,PC,PART-10,Line 31 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/PaidInCapSrplsLandBldgEqpFund/EOY,F9_10_PC_PICSLBEFEOY,F9_10_NAFB_CAPSURPLUS_EOY,25,Ending of year,,F990-PC-PART-10-LINE-31-EOY,F990-PC,PC,PART-10,Line 31 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/Form990PartX/RetainedEarningsEndowmentEtc/BOY,F9_10_PC_REEEBOY,F9_10_NAFB_EARN_RETAIN_BOY,26,Beginnning of year,,F990-PC-PART-10-LINE-32-BOY,F990-PC,PC,PART-10,Line 32 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/RetainedEarningsEndowmentEtc/BOY,F9_10_PC_RETAINEARNBOY,F9_10_NAFB_EARN_RETAIN_BOY,26,"Retained earnings or endowment, beginning of year",[RetainedEarningsEndowmentEtc] Part X Line 32; [BOY] Part X Column (A),F990-PC-PART-10-LINE-32-BOY,F990-PC,PC,PART-10,Line 32 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/RtnEarnEndowmentIncmOthFndsGrp/BOYAmt,F9_10_PC_RETAINEARNBOY,F9_10_NAFB_EARN_RETAIN_BOY,26,"Retained earnings or endowment, beginning of year",[RtnEarnEndowmentIncmOthFndsGrp] Part X Line 32; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-32-BOY,F990-PC,PC,PART-10,Line 32 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
