Version,Source,Xpath,Type,Description,Line,MinOccur,MaxOccur
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/ZIPCd,ZIPCodeType,None,None,None,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/AddressLine1Txt,StreetAddressType,None,None,None,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/StateAbbreviationCd,StateType,None,None,None,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/AddressLine2Txt,StreetAddressType,None,None,0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/ManagementCoAndJntVenturesGrp/EntityName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/ManagementCoAndJntVenturesGrp/EntityName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/HospitalFacilitiesGrp/USAddress/CityNm,CityType,None,None,None,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/HospitalFacilitiesGrp/USAddress/ZIPCd,ZIPCodeType,None,None,None,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/HospitalFacilitiesGrp/USAddress/AddressLine1Txt,StreetAddressType,None,None,None,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/HospitalFacilitiesGrp/USAddress/StateAbbreviationCd,StateType,None,None,None,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/HospitalFacilitiesGrp/USAddress/AddressLine2Txt,StreetAddressType,None,None,0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/TotalCommuntityBuildingActyGrp/ActivitiesOrProgramsCnt,IntegerNNType,Number of activities or programs,Column (a),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/TotalCommuntityBuildingActyGrp/PersonsServedCnt,IntegerNNType,Persons served,Column (b),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/TotalCommuntityBuildingActyGrp/TotalCommunityBenefitExpnsAmt,USAmountType,Total community building expense,Column (c),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/TotalCommuntityBuildingActyGrp/DirectOffsettingRevenueAmt,USAmountType,Direct offsetting revenue,Column (d),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/TotalCommuntityBuildingActyGrp/NetCommunityBenefitExpnsAmt,USAmountType,Net community building expense,Column (e),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/TotalCommuntityBuildingActyGrp/TotalExpensePct,RatioType,Percent of total expense,Column (f),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/EconomicDevelopmentGrp/ActivitiesOrProgramsCnt,IntegerNNType,Number of activities or programs,Column (a),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/EconomicDevelopmentGrp/PersonsServedCnt,IntegerNNType,Persons served,Column (b),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/EconomicDevelopmentGrp/TotalCommunityBenefitExpnsAmt,USAmountType,Total community building expense,Column (c),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/EconomicDevelopmentGrp/DirectOffsettingRevenueAmt,USAmountType,Direct offsetting revenue,Column (d),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/EconomicDevelopmentGrp/NetCommunityBenefitExpnsAmt,USAmountType,Net community building expense,Column (e),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/EconomicDevelopmentGrp/TotalExpensePct,RatioType,Percent of total expense,Column (f),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/CommunitySupportGrp/ActivitiesOrProgramsCnt,IntegerNNType,Number of activities or programs,Column (a),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/CommunitySupportGrp/PersonsServedCnt,IntegerNNType,Persons served,Column (b),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/CommunitySupportGrp/TotalCommunityBenefitExpnsAmt,USAmountType,Total community building expense,Column (c),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/CommunitySupportGrp/DirectOffsettingRevenueAmt,USAmountType,Direct offsetting revenue,Column (d),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/CommunitySupportGrp/NetCommunityBenefitExpnsAmt,USAmountType,Net community building expense,Column (e),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/CommunitySupportGrp/TotalExpensePct,RatioType,Percent of total expense,Column (f),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/EnvironmentalImprovementsGrp/ActivitiesOrProgramsCnt,IntegerNNType,Number of activities or programs,Column (a),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/EnvironmentalImprovementsGrp/PersonsServedCnt,IntegerNNType,Persons served,Column (b),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/EnvironmentalImprovementsGrp/TotalCommunityBenefitExpnsAmt,USAmountType,Total community building expense,Column (c),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/EnvironmentalImprovementsGrp/DirectOffsettingRevenueAmt,USAmountType,Direct offsetting revenue,Column (d),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/EnvironmentalImprovementsGrp/NetCommunityBenefitExpnsAmt,USAmountType,Net community building expense,Column (e),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/EnvironmentalImprovementsGrp/TotalExpensePct,RatioType,Percent of total expense,Column (f),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/LeadershipDevelopmentGrp/ActivitiesOrProgramsCnt,IntegerNNType,Number of activities or programs,Column (a),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/LeadershipDevelopmentGrp/PersonsServedCnt,IntegerNNType,Persons served,Column (b),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/LeadershipDevelopmentGrp/TotalCommunityBenefitExpnsAmt,USAmountType,Total community building expense,Column (c),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/LeadershipDevelopmentGrp/DirectOffsettingRevenueAmt,USAmountType,Direct offsetting revenue,Column (d),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/LeadershipDevelopmentGrp/NetCommunityBenefitExpnsAmt,USAmountType,Net community building expense,Column (e),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/LeadershipDevelopmentGrp/TotalExpensePct,RatioType,Percent of total expense,Column (f),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/OtherCommuntityBuildingActyGrp/ActivitiesOrProgramsCnt,IntegerNNType,Number of activities or programs,Column (a),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/OtherCommuntityBuildingActyGrp/PersonsServedCnt,IntegerNNType,Persons served,Column (b),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/OtherCommuntityBuildingActyGrp/TotalCommunityBenefitExpnsAmt,USAmountType,Total community building expense,Column (c),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/OtherCommuntityBuildingActyGrp/DirectOffsettingRevenueAmt,USAmountType,Direct offsetting revenue,Column (d),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/OtherCommuntityBuildingActyGrp/NetCommunityBenefitExpnsAmt,USAmountType,Net community building expense,Column (e),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/OtherCommuntityBuildingActyGrp/TotalExpensePct,RatioType,Percent of total expense,Column (f),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/CoalitionBuildingGrp/ActivitiesOrProgramsCnt,IntegerNNType,Number of activities or programs,Column (a),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/CoalitionBuildingGrp/PersonsServedCnt,IntegerNNType,Persons served,Column (b),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/CoalitionBuildingGrp/TotalCommunityBenefitExpnsAmt,USAmountType,Total community building expense,Column (c),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/CoalitionBuildingGrp/DirectOffsettingRevenueAmt,USAmountType,Direct offsetting revenue,Column (d),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/CoalitionBuildingGrp/NetCommunityBenefitExpnsAmt,USAmountType,Net community building expense,Column (e),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/CoalitionBuildingGrp/TotalExpensePct,RatioType,Percent of total expense,Column (f),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/HealthImprovementAdvocacyGrp/ActivitiesOrProgramsCnt,IntegerNNType,Number of activities or programs,Column (a),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/HealthImprovementAdvocacyGrp/PersonsServedCnt,IntegerNNType,Persons served,Column (b),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/HealthImprovementAdvocacyGrp/TotalCommunityBenefitExpnsAmt,USAmountType,Total community building expense,Column (c),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/HealthImprovementAdvocacyGrp/DirectOffsettingRevenueAmt,USAmountType,Direct offsetting revenue,Column (d),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/HealthImprovementAdvocacyGrp/NetCommunityBenefitExpnsAmt,USAmountType,Net community building expense,Column (e),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/HealthImprovementAdvocacyGrp/TotalExpensePct,RatioType,Percent of total expense,Column (f),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/WorkforceDevelopmentGrp/ActivitiesOrProgramsCnt,IntegerNNType,Number of activities or programs,Column (a),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/WorkforceDevelopmentGrp/PersonsServedCnt,IntegerNNType,Persons served,Column (b),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/WorkforceDevelopmentGrp/TotalCommunityBenefitExpnsAmt,USAmountType,Total community building expense,Column (c),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/WorkforceDevelopmentGrp/DirectOffsettingRevenueAmt,USAmountType,Direct offsetting revenue,Column (d),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/WorkforceDevelopmentGrp/NetCommunityBenefitExpnsAmt,USAmountType,Net community building expense,Column (e),0,None
2021v4.2,IRS990ScheduleH,Return/ReturnData/IRS990ScheduleH/WorkforceDevelopmentGrp/TotalExpensePct,RatioType,Percent of total expense,Column (f),0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/Total501c3OrgCnt,IntegerNNType,Enter total number of 501(c)(3) and government organizations,Part II Line 2,0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/SupplementalInformationDetail/ExplanationTxt,ExplanationType,"Form, part and line number reference explanation",Part IV,0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/PurposeOfGrantTxt,ShortExplanationType,Purpose of grant,Part II Line  1 Column (h),0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/AddressLine2Txt,StreetAddressType,None,None,0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/CashGrantAmt,USAmountType,Amount of cash grant,Part II Line  1 Column (d),0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/AddressLine1Txt,StreetAddressType,None,None,None,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/ForeignPostalCd,TextType,Postal code,None,0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/ProvinceOrStateNm,TextType,Province or state,None,0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/IRCSectionDesc,ShortDescriptionType,IRC code section if applicable,Part II Line  1 Column (c),0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/CountryCd,CountryType,Country,None,None,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/CityNm,StringType,City,None,0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/GrantsOtherAsstToIndivInUSGrp/NonCashAssistanceDesc,ShortExplanationType,Description of non-cash assistance,Part III Column (f),0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientEIN,EINType,EIN of recipient,Part II Line  1 Column (b),0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/ValuationMethodUsedDesc,LineExplanationType,"Method of valuation (book. FMV, appraisal, other)",Part II Line  1 Column (f),0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/TotalOtherOrgCnt,IntegerNNType,Enter total number of other organizations,Part II Line 3,0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/GrantsOtherAsstToIndivInUSGrp/GrantTypeTxt,ShortExplanationType,Type of grant or assistance,Part III Column (a),0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/NonCashAssistanceAmt,USAmountType,Amount of non-cash assistance,Part II Line  1 Column (e),0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/GrantsOtherAsstToIndivInUSGrp/RecipientCnt,IntegerNNType,Number of recipients,Part III Column (b),0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/GrantsOtherAsstToIndivInUSGrp/CashGrantAmt,USAmountType,Amount of cash grant,Part III Column (c),0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/NonCashAssistanceDesc,LineExplanationType,Description of non-cash assistance,Part II Line  1 Column (g),0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/GrantsOtherAsstToIndivInUSGrp/NonCashAssistanceAmt,USAmountType,Amount of non-cash assistance,Part III Column (d),0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/GrantsOtherAsstToIndivInUSGrp/ValuationMethodUsedDesc,LineExplanationType,"Method of valuation (book, FMV, appraisal, other)",Part III Column (e),0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/GrantRecordsMaintainedInd,BooleanType,"Does the organization maintain records to substantiate the amount of the grants or assistance, the grantees' eligibility for the grants or assistance, and the selection criteria used to award the grants or assistance?",Part I Line 1,0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/SupplementalInformationDetail/FormAndLineReferenceDesc,LineExplanationType,"Form, part and line number reference",Part IV,0,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/CityNm,CityType,None,None,None,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/ZIPCd,ZIPCodeType,None,None,None,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/AddressLine1Txt,StreetAddressType,None,None,None,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/StateAbbreviationCd,StateType,None,None,None,None
2021v4.2,IRS990ScheduleI,Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/AddressLine2Txt,StreetAddressType,None,None,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/HousingAllowanceOrResidenceInd,CheckboxType,Housing allowance or residence,Part I Line 1a,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BaseCompensationFilingOrgAmt,USAmountType,Base compensation ($) from filing organization,Part II Column (B)(i),0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/DiscretionarySpendingAcctInd,CheckboxType,Discretionary spending account,Part I Line 1a,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/CompensationBasedOnRltdOrgsAmt,USAmountType,Compensation based on related organizations?,Part II Column (B)(i),0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/DeferredCompensationFlngOrgAmt,USAmountType,Deferred compensation ($) from filing organization,Part II Column (C),0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BonusRelatedOrganizationsAmt,USAmountType,Bonus and incentive compensation ($) from related organizations,Part II Column (B)(ii),0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/CompReportPrior990FilingOrgAmt,USAmountType,Comp reported prior 990 - from filing org,Part II Column (F),0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/IdemnificationGrossUpPmtsInd,CheckboxType,Idemnification and gross-up payments,Part I Line 1a,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/TotalCompensationFilingOrgAmt,USAmountType,"Total of (B)(i) - (D), from filing org",Part II Column (E),0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RebuttablePresumptionProcInd,BooleanType,Rebuttable presumption procedure?,Part I Line 9,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BonusFilingOrganizationAmount,USAmountType,Bonus and incentive compensation ($) from filing organization,Part II Column (B)(ii),0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/InitialContractExceptionInd,BooleanType,Initial contract exception?,Part I Line 8,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/NontaxableBenefitsRltdOrgsAmt,USAmountType,Nontaxable benefits ($) from related organizations,Part II Column (D),0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/AnyNonFixedPaymentsInd,BooleanType,Any non-fixed payments?,Part I Line 7,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/TravelForCompanionsInd,CheckboxType,Travel for companions,Part I Line 1a,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/CompBsdNetEarnsRltdOrgsInd,BooleanType,Compensation based on net earnings of related orgs?,Part I Line 6b,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/CompBsdNetEarnsFlngOrgInd,BooleanType,Compensation based on net earnings of filing org?,Part I Line 6a,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/PersonNm,PersonNameType,Name of officer - person,Part II Column (A),None,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/CompBsdOnRevRelatedOrgsInd,BooleanType,Compensation based on revenue of related orgs?,Part I Line 5b,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/NontaxableBenefitsFilingOrgAmt,USAmountType,Nontaxable benefits ($) from filing organization,Part II Column (D),0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/CompBasedOnRevenueOfFlngOrgInd,BooleanType,Compensation based on revenue of filing org?,Part I Line 5a,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/OtherCompensationRltdOrgsAmt,USAmountType,Other compensation ($) from related organizations,Part II Column (B)(iii),0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/EquityBasedCompArrngmInd,BooleanType,Equity based compensation arrangement?,Part I Line 4c,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/SupplementalNonqualRtrPlanInd,BooleanType,Supplemental nonqualified retirement plan?,Part I Line 4b,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/OtherCompensationFilingOrgAmt,USAmountType,Other compensation ($) from filing organization,Part II Column (B)(iii),0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/SeverancePaymentInd,BooleanType,Severance payment?,Part I Line 4a,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/FirstClassOrCharterTravelInd,CheckboxType,First class or charter travel,Part I Line 1a,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/BoardOrCommitteeApprovalInd,CheckboxType,Board or committee approval,Part I Line 3,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/CompensationSurveyInd,CheckboxType,Compensation survey,Part I Line 3,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/TotalCompensationRltdOrgsAmt,USAmountType,"Total of (B)(i) - (D), from related orgs",Part II Column (E),0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/WrittenEmploymentContractInd,CheckboxType,Written employment contract,Part I Line 3,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/Form990OfOtherOrganizationsInd,CheckboxType,Form 990 of other organizations,Part I Line 3,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/TitleTxt,LineExplanationType,Title of Officer,Part II Column (A),0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/IndependentConsultantInd,CheckboxType,Independent consultant,Part I Line 3,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/CompensationCommitteeInd,CheckboxType,Compensation committee,Part I Line 3,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/SubstantiationRequiredInd,BooleanType,Substantiation required?,Part I Line 2,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/WrittenPolicyRefTAndEExpnssInd,BooleanType,Written policy reference T and E expenses?,Part I Line 1b,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/DeferredCompRltdOrgsAmt,USAmountType,Deferred compensation ($) from related organizations,Part II Column (C),0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/PersonalServicesInd,CheckboxType,Personal services,Part I Line 1a,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/SupplementalInformationDetail/ExplanationTxt,ExplanationType,"Form, Part and line number reference explanation",Part III,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/ClubDuesOrFeesInd,CheckboxType,Club dues or fees,Part I Line 1a,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/SupplementalInformationDetail/FormAndLineReferenceDesc,LineExplanationType,"Form, Part and line number reference",Part III,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/PaymentsForUseOfResidenceInd,CheckboxType,Payments for use of residence,Part I Line 1a,0,None
2021v4.2,IRS990ScheduleJ,Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/CompReportPrior990RltdOrgsAmt,USAmountType,Comp reported prior 990 - from related orgs,Part II Column (F),0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/SupplementalInformationDetail/ExplanationTxt,ExplanationType,"Form, part and line number reference explanation",Part VI,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RefundingTaxExemptBondsInd,BooleanType,Refunding tax-exempt bonds?,Part II Line 14,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/CUSIPNum,CUSIPNumberType,CUSIP number,Part I Column (c),0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondDefeasedAmt,USAmountType,Amount of bonds defeased,Part II Line 2,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/OwningBondFinancedPropertyInd,BooleanType,Partnership or LLC owning bond financed property?,Part III Line 1,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/FinalAllocationMadeInd,BooleanType,Final allocation made?,Part II Line 16,0,None
